id	year	cohort	captureyr	st_age	st_annulusl	st_weight	st_logepg	st_H	st_Hst	st_Hst_MHC
V07K	2011	2006	2012	-0.1574390111	-0.0664063968	-1.4578184329	-0.39	-0.1435437433	-0.4962231699	-2.0561910423
V07K	2012	2006	2012	0.1001106756	NA	-0.9946057814	-1.77	-0.1435437433	-0.4962231699	-2.0561910423
V08F	2000	2000	2006	-1.4451874445	-0.8082866012	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2001	2000	2006	-1.1876377578	1.9717566044	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2002	2000	2006	-0.9300880712	-0.0281163736	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2003	2000	2006	-0.6725383845	0.3894395229	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2004	2000	2006	-0.4149886978	-0.6599443748	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2005	2000	2006	-0.1574390111	-1.0829944279	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2006	2000	2006	0.1001106756	NA	-1.5218259917	0.86	-0.1054607094	-2.0232001775	0.4629084435
V08F	2007	2000	2006	0.3576603622	NA	NA	-0.70	-0.1054607094	-2.0232001775	0.4629084435
V08F	2008	2000	2006	0.6152100489	NA	NA	NA	-0.1054607094	-2.0232001775	0.4629084435
V08F	2009	2000	2006	0.8727597356	NA	-0.1166619787	0.53	-0.1054607094	-2.0232001775	0.4629084435
V08F	2010	2000	2006	1.1303094223	NA	-0.2226534094	-0.33	-0.1054607094	-2.0232001775	0.4629084435
V08F	2011	2000	2006	1.3878591089	NA	0.0672209035	-0.53	-0.1054607094	-2.0232001775	0.4629084435
V08F	2012	2000	2006	1.6454087956	NA	0.0202067669	-0.23	-0.1054607094	-2.0232001775	0.4629084435
V08G	2002	2002	2007	-1.4451874445	0.6119528625	NA	NA	-0.1302749939	-1.0396358709	0.1128288188
V08G	2003	2002	2007	-1.1876377578	1.4305821859	NA	NA	-0.1302749939	-1.0396358709	0.1128288188
V08G	2004	2002	2007	-0.9300880712	0.7740304802	NA	NA	-0.1302749939	-1.0396358709	0.1128288188
V08G	2005	2002	2007	-0.6725383845	0.7438126193	NA	NA	-0.1302749939	-1.0396358709	0.1128288188
V08G	2006	2002	2007	-0.4149886978	-0.1132757998	NA	NA	-0.1302749939	-1.0396358709	0.1128288188
V08G	2007	2002	2007	-0.1574390111	NA	NA	0.59	-0.1302749939	-1.0396358709	0.1128288188
V08G	2010	2002	2007	0.1001106756	NA	NA	-0.49	-0.1302749939	-1.0396358709	0.1128288188
V08J	2002	2002	2010	-1.4451874445	-0.7258742532	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2003	2002	2010	-1.1876377578	1.688807543	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2004	2002	2010	-0.9300880712	-0.4539135049	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2005	2002	2010	-0.6725383845	-0.5006138354	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2006	2002	2010	-0.4149886978	-0.805539523	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2007	2002	2010	-0.1574390111	-0.3715011569	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2008	2002	2010	0.1001106756	-0.1984352261	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2009	2002	2010	0.3576603622	-0.5692907921	NA	NA	-0.1435437433	-0.4962231699	0.1128288188
V08J	2010	2002	2010	0.6152100489	NA	-0.4997204998	NA	-0.1435437433	-0.4962231699	0.1128288188
V08K	2009	2009	2011	-1.4451874445	0.5460229841	NA	NA	-0.1640499924	0.3167394725	-0.6035532798
V08K	2010	2009	2011	-1.1876377578	1.9854919957	NA	-0.54	-0.1640499924	0.3167394725	-0.6035532798
V08K	2011	2009	2011	-0.9300880712	NA	-2.8384328322	-1.69	-0.1640499924	0.3167394725	-0.6035532798
V08K	2012	2009	2011	-0.6725383845	NA	-2.0275399575	-0.75	-0.1640499924	0.3167394725	-0.6035532798
V09B	2003	1999	2002	-0.4149886978	NA	-0.2935513792	NA	-0.1795682349	0.9808081233	1.7224581865
V09G	2001	2001	2007	-1.4451874445	-0.022622217	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2002	2001	2007	-1.1876377578	0.4278986187	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2003	2001	2007	-0.9300880712	0.5295405145	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2004	2001	2007	-0.6725383845	-0.4841313658	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2005	2001	2007	-0.4149886978	-0.0665754693	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2006	2001	2007	-0.1574390111	0.3097742532	NA	NA	-0.1332906188	-0.9027044911	-1.2029850669
V09G	2007	2001	2007	0.1001106756	NA	-0.9472678081	0.14	-0.1332906188	-0.9027044911	-1.2029850669
V09H	2004	2004	2008	-1.4451874445	1.0075321329	NA	NA	-0.1743031169	0.7232207938	-0.6101778016
V09H	2005	2004	2008	-1.1876377578	1.441570499	NA	NA	-0.1743031169	0.7232207938	-0.6101778016
V09H	2006	2004	2008	-0.9300880712	1.0240146025	NA	NA	-0.1743031169	0.7232207938	-0.6101778016
V09H	2007	2004	2008	-0.6725383845	0.7905129498	NA	NA	-0.1743031169	0.7232207938	-0.6101778016
V09H	2008	2004	2008	-0.4149886978	NA	NA	NA	-0.1743031169	0.7232207938	-0.6101778016
V09H	2009	2004	2008	-0.1574390111	NA	-1.1645184144	0.17	-0.1743031169	0.7232207938	-0.6101778016
V09H	2010	2004	2008	0.1001106756	NA	NA	-1.49	-0.1743031169	0.7232207938	-0.6101778016
V09H	2011	2004	2008	0.3576603622	NA	NA	-1.42	-0.1743031169	0.7232207938	-0.6101778016
V09J	2005	2005	2012	-1.4451874445	1.0490719868	NA	NA	-0.1435437433	-0.4962231699	0.4629084435
V09J	2006	2005	2012	-1.1876377578	1.5398578064	NA	NA	-0.1435437433	-0.4962231699	0.4629084435
V09J	2007	2005	2012	-0.9300880712	1.430529044	NA	NA	-0.1435437433	-0.4962231699	0.4629084435
V09J	2008	2005	2012	-0.6725383845	0.8735049694	NA	NA	-0.1435437433	-0.4962231699	0.4629084435
V09J	2009	2005	2012	-0.4149886978	0.4207836755	NA	NA	-0.1435437433	-0.4962231699	0.4629084435
V09J	2010	2005	2012	-0.1574390111	-0.1023379154	-1.2151421124	-0.53	-0.1435437433	-0.4962231699	0.4629084435
V09J	2011	2005	2012	0.1001106756	-0.1298139566	-0.4252833073	-0.69	-0.1435437433	-0.4962231699	0.4629084435
V09J	2012	2005	2012	0.3576603622	NA	0.189379102	-0.89	-0.1435437433	-0.4962231699	0.4629084435
V09K	2001	2001	2011	-1.4451874445	-1.404402585	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2002	2001	2011	-1.1876377578	1.0020379763	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2003	2001	2011	-0.9300880712	0.8399603586	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2004	2001	2011	-0.6725383845	-0.1297582694	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2005	2001	2011	-0.4149886978	-0.3550186873	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2006	2001	2011	-0.1574390111	-0.7780687403	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2007	2001	2011	0.1001106756	-0.2616180262	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2008	2001	2011	0.3576603622	-0.2781004958	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2009	2001	2011	0.6152100489	0.2493385313	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2010	2001	2011	0.8727597356	-0.7560921142	NA	NA	-0.2050624904	1.9426647574	-0.1668664279
V09K	2011	2001	2011	1.1303094223	NA	0.7799034837	-0.91	-0.2050624904	1.9426647574	-0.1668664279
V09K	2012	2001	2011	1.3878591089	NA	0.3753777178	0.32	-0.2050624904	1.9426647574	-0.1668664279
V1/92	2000	1987	1992	1.9029584823	NA	1.0575096056	NA	-0.0671113605	-3.6436293454	-2.0561910423
V1/92	2001	1987	1992	2.160508169	NA	0.8137614898	NA	-0.0671113605	-3.6436293454	-2.0561910423
V1/92	2003	1987	1992	2.6756075423	NA	0.8485826492	NA	-0.0671113605	-3.6436293454	-2.0561910423
V10E	1998	1998	2005	-1.4451874445	-2.5059809699	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V10E	1999	1998	2005	-1.1876377578	-0.0995404085	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2000	1998	2005	-0.9300880712	-1.517032794	NA	-0.23	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2001	1998	2005	-0.6725383845	-0.8357573839	NA	0.07	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2002	1998	2005	-0.4149886978	-0.9346522015	NA	-0.04	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2003	1998	2005	-0.1574390111	-0.3742482351	NA	1.86	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2004	1998	2005	0.1001106756	-0.2094235392	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2005	1998	2005	0.3576603622	NA	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2006	1998	2005	0.6152100489	NA	NA	-0.71	-0.1370989222	-0.7740717307	-0.6101778016
V10E	2007	1998	2005	0.8727597356	NA	NA	-0.85	-0.1370989222	-0.7740717307	-0.6101778016
V10G	2002	2002	2007	-1.4451874445	0.5377817493	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2003	2002	2007	-1.1876377578	1.3646523075	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2004	2002	2007	-0.9300880712	0.6916181322	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2005	2002	2007	-0.6725383845	0.23560314	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2006	2002	2007	-0.4149886978	0.7135947584	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2007	2002	2012	-0.1574390111	-0.0843331072	NA	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2008	2002	2012	0.1001106756	-0.3023680369	0.2277408769	NA	-0.1537968678	-0.0329828815	0.1227656014
V10G	2009	2002	2012	0.3576603622	-0.5886770575	0.8417228808	0.25	-0.1537968678	-0.0329828815	0.1227656014
V10G	2010	2002	2012	0.6152100489	-0.6085138454	1.1054743599	-0.64	-0.1537968678	-0.0329828815	0.1227656014
V10G	2011	2002	2012	0.8727597356	0.19073792	1.7627801539	0.15	-0.1537968678	-0.0329828815	0.1227656014
V10G	2012	2002	2012	1.1303094223	NA	2.0080819898	-0.24	-0.1537968678	-0.0329828815	0.1227656014
V10H	2002	2002	2008	-1.4451874445	-1.8741529686	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2003	2002	2008	-1.1876377578	0.9663259589	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2004	2002	2008	-0.9300880712	0.3509804272	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2005	2002	2008	-0.6725383845	-0.5390729311	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2006	2002	2008	-0.4149886978	-1.311001924	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2007	2002	2008	-0.1574390111	-0.764333349	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2008	2002	2008	0.1001106756	NA	NA	NA	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2009	2002	2008	0.3576603622	NA	NA	0.49	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2010	2002	2008	0.6152100489	NA	NA	0.58	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2011	2002	2008	0.8727597356	NA	-0.5273490005	-0.40	-0.1265528512	-1.1904478797	-0.6101778016
V10H	2012	2002	2008	1.1303094223	NA	NA	0.47	-0.1265528512	-1.1904478797	-0.6101778016
V10J	2006	2006	2010	-1.4451874445	-0.8714694014	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V10J	2007	2006	2010	-1.1876377578	0.2053852791	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V10J	2008	2006	2010	-0.9300880712	0.8839136109	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V10J	2009	2006	2010	-0.6725383845	-0.052840078	NA	NA	-0.1895442479	1.3790175561	-0.1668664279
V10J	2010	2006	2010	-0.4149886978	NA	-2.1414274343	-0.04	-0.1895442479	1.3790175561	-0.1668664279
V10J	2011	2006	2010	-0.1574390111	NA	-2.4453075139	-0.26	-0.1895442479	1.3790175561	-0.1668664279
V10K	2005	2005	2012	-1.4451874445	0.9646586886	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2006	2005	2012	-1.1876377578	0.7920639676	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2007	2005	2012	-0.9300880712	0.3681731435	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2008	2005	2012	-0.6725383845	0.1076930548	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2009	2005	2012	-0.4149886978	-0.1583792603	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2010	2005	2012	-0.1574390111	-0.3510377952	NA	NA	-0.209496274	2.1754364216	0.4629084435
V10K	2011	2005	2012	0.1001106756	-0.5507296802	-0.2702316487	-0.52	-0.209496274	2.1754364216	0.4629084435
V10K	2012	2005	2012	0.3576603622	NA	0.3898368561	0.08	-0.209496274	2.1754364216	0.4629084435
V11E	2001	2001	2005	-1.4451874445	0.6037116277	NA	NA	-0.1695922218	0.5825986905	-2.0561910423
V11E	2002	2001	2005	-1.1876377578	0.7328243062	NA	NA	-0.1695922218	0.5825986905	-2.0561910423
V11E	2003	2001	2005	-0.9300880712	0.8866606892	NA	NA	-0.1695922218	0.5825986905	-2.0561910423
V11E	2004	2001	2005	-0.6725383845	0.5103109667	NA	NA	-0.1695922218	0.5825986905	-2.0561910423
V11F	2001	2001	2006	-1.4451874445	1.0542324634	NA	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2002	2001	2006	-1.1876377578	1.2025746898	NA	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2003	2001	2006	-0.9300880712	0.5927233146	NA	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2004	2001	2006	-0.6725383845	0.6916181322	NA	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2005	2001	2006	-0.4149886978	0.2246148269	NA	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2006	2001	2012	-0.1574390111	0.1939899041	-1.0137323479	0.28	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2007	2001	2012	0.1001106756	-0.2258377732	NA	0.64	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2008	2001	2012	0.3576603622	-0.7371537505	-0.1745549419	NA	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2009	2001	2012	0.6152100489	-1.2934408826	0.2160326103	2.02	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2010	2001	2012	0.8727597356	-0.9553875581	0.8088245458	0.51	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2011	2001	2012	1.1303094223	0.2704203588	1.1325122937	-0.61	-0.1435437433	-0.4962231699	-0.7966412994
V11F	2012	2001	2012	1.3878591089	NA	1.5615236025	1.24	-0.1435437433	-0.4962231699	-0.7966412994
V11G	2000	2000	2007	-1.4451874445	-0.0885520954	NA	NA	NA	NA	NA
V11G	2001	2000	2007	-1.1876377578	1.111921107	NA	NA	NA	NA	NA
V11G	2002	2000	2007	-0.9300880712	0.3454862707	NA	NA	NA	NA	NA
V11G	2003	2000	2007	-0.6725383845	1.070714933	NA	NA	NA	NA	NA
V11G	2004	2000	2007	-0.4149886978	-0.1846998348	NA	NA	NA	NA	NA
V11G	2005	2000	2007	-0.1574390111	-0.0693225476	NA	NA	NA	NA	NA
V11G	2006	2000	2007	0.1001106756	0.1229729311	NA	NA	NA	NA	NA
V11G	2007	2000	2007	0.3576603622	NA	NA	NA	NA	NA	NA
V11G	2008	2000	2007	0.6152100489	NA	0.1049120228	NA	NA	NA	NA
V11H	2004	2004	2012	-1.4451874445	1.2138138656	NA	NA	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2005	2004	2012	-1.1876377578	1.0491727801	NA	NA	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2006	2004	2012	-0.9300880712	0.3565866207	NA	NA	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2007	2004	2012	-0.6725383845	0.0147540596	NA	NA	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2008	2004	2012	-0.4149886978	-0.4771320289	NA	NA	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2009	2004	2012	-0.1574390111	-0.6286711904	NA	-0.10	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2010	2004	2012	0.1001106756	-0.9762429033	-0.8502574508	-0.03	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2011	2004	2012	0.3576603622	-0.2497833734	NA	0.02	-0.1537968678	-0.0897418487	-0.1668664279
V11H	2012	2004	2012	0.6152100489	NA	NA	0.38	-0.1537968678	-0.0897418487	-0.1668664279
V11J	2004	2004	2010	-1.4451874445	-0.0693225476	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2005	2004	2010	-1.1876377578	2.2986589181	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2006	2004	2010	-0.9300880712	0.7740304802	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2007	2004	2010	-0.6725383845	-0.0830579389	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2008	2004	2010	-0.4149886978	0.0927550702	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2009	2004	2010	-0.1574390111	-0.3193066698	NA	NA	-0.1743031169	0.7232207938	-0.7966412994
V11J	2010	2004	2010	0.1001106756	NA	NA	-0.37	-0.1743031169	0.7232207938	-0.7966412994
V11J	2011	2004	2010	0.3576603622	NA	-0.0313459596	-0.44	-0.1743031169	0.7232207938	-0.7966412994
V11J	2012	2004	2010	0.6152100489	NA	0.6291417919	0.48	-0.1743031169	0.7232207938	-0.7966412994
V11K	2005	2005	2011	-1.4451874445	-1.0720061148	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2006	2005	2011	-1.1876377578	0.318015488	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2007	2005	2011	-0.9300880712	1.0459912286	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2008	2005	2011	-0.6725383845	0.771283402	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2009	2005	2011	-0.4149886978	-0.0088868257	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2010	2005	2011	-0.1574390111	-0.2945829654	NA	NA	-0.1230374943	-1.3091858123	0.4629084435
V11K	2011	2005	2011	0.1001106756	NA	-1.5236805667	-0.16	-0.1230374943	-1.3091858123	0.4629084435
V11K	2012	2005	2011	0.3576603622	NA	-1.2337742184	-0.20	-0.1230374943	-1.3091858123	0.4629084435
V12/99	2000	1989	1999	1.3878591089	NA	1.0435811419	-0.59	-0.1695922218	0.5825986905	1.092683315
V12/99	2001	1989	1999	1.6454087956	NA	1.0714380694	-0.38	-0.1695922218	0.5825986905	1.092683315
V12/99	2002	1989	1999	1.9029584823	NA	1.2594723302	-1.83	-0.1695922218	0.5825986905	1.092683315
V12/99	2003	1989	1999	2.160508169	NA	1.3082219533	-1.06	-0.1695922218	0.5825986905	1.092683315
V12/99	2004	1989	1999	2.4180578557	NA	0.0128748236	0.11	-0.1695922218	0.5825986905	1.092683315
V12/99	2005	1989	1999	2.6756075423	NA	NA	-0.82	-0.1695922218	0.5825986905	1.092683315
V12E	2001	2001	2005	-1.4451874445	0.905890237	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2002	2001	2005	-1.1876377578	2.1695462396	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2003	2001	2005	-0.9300880712	0.4114161491	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2004	2001	2005	-0.6725383845	1.5102474556	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2005	2001	2005	-0.4149886978	0.6861239757	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2006	2001	2005	-0.1574390111	0.4114161491	NA	-1.80	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2007	2001	2012	0.1001106756	-0.2679782347	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2008	2001	2012	0.3576603622	-0.7938779331	NA	NA	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2009	2001	2012	0.6152100489	-1.6769018399	NA	0.28	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2010	2001	2012	0.8727597356	-2.3909215782	-0.0879205937	0.41	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2011	2001	2012	1.1303094223	-1.7004361936	NA	0.17	-0.1370989222	-0.7740717307	-0.6101778016
V12E	2012	2001	2012	1.3878591089	NA	0.8322083472	-0.20	-0.1370989222	-0.7740717307	-0.6101778016
V12F	2001	2001	2006	-1.4451874445	-0.0336105301	NA	NA	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2002	2001	2006	-1.1876377578	-0.9346522015	NA	NA	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2003	2001	2006	-0.9300880712	1.658589682	NA	NA	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2004	2001	2006	-0.6725383845	0.5872291581	NA	NA	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2005	2001	2006	-0.4149886978	-0.2973300437	NA	NA	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2006	2001	2006	-0.1574390111	NA	-1.3767192562	0.18	-0.1537968678	-0.0897418487	-0.6101778016
V12F	2007	2001	2006	0.1001106756	NA	NA	-0.78	-0.1537968678	-0.0897418487	-0.6101778016
V12G	2001	2001	2007	-1.4451874445	-0.3824894699	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2002	2001	2007	-1.1876377578	1.3728935423	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2003	2001	2007	-0.9300880712	0.2163735921	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2004	2001	2007	-0.6725383845	-0.1517348956	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2005	2001	2007	-0.4149886978	-0.0445988432	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2006	2001	2007	-0.1574390111	-1.6131805333	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2007	2001	2007	0.1001106756	NA	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2008	2001	2007	0.3576603622	NA	NA	NA	-0.1743031169	0.7232207938	-1.2150444037
V12G	2009	2001	2007	0.6152100489	NA	NA	1.15	-0.1743031169	0.7232207938	-1.2150444037
V12G	2010	2001	2007	0.8727597356	NA	0.2509296798	0.61	-0.1743031169	0.7232207938	-1.2150444037
V12G	2011	2001	2007	1.1303094223	NA	0.6003091755	-1.38	-0.1743031169	0.7232207938	-1.2150444037
V12J	2002	2002	2012	-1.4451874445	-0.6508125701	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2003	2002	2012	-1.1876377578	-0.1290792286	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2004	2002	2012	-0.9300880712	-0.5824847334	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2005	2002	2012	-0.6725383845	-0.5010614377	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2006	2002	2012	-0.4149886978	-0.3446270562	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2007	2002	2012	-0.1574390111	-0.588835659	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2008	2002	2012	0.1001106756	-0.7956568984	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2009	2002	2012	0.3576603622	-1.0517385833	NA	NA	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2010	2002	2012	0.6152100489	-1.4421061321	-0.7993349873	-0.42	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2011	2002	2012	0.8727597356	-1.5945729252	-0.0695733248	-1.28	-0.1230374943	-1.1325058684	-1.3331844219
V12J	2012	2002	2012	1.1303094223	NA	0.2200802219	-0.89	-0.1230374943	-1.1325058684	-1.3331844219
V12K	1997	1997	2011	-1.4451874445	-2.0307364298	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	1998	1997	2011	-1.1876377578	0.2905447053	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	1999	1997	2011	-0.9300880712	0.276809314	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2000	1997	2011	-0.6725383845	0.0817667571	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2001	1997	2011	-0.4149886978	0.1476966355	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2002	1997	2011	-0.1574390111	0.3290038011	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2003	1997	2011	0.1001106756	0.4169103056	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2004	1997	2011	0.3576603622	0.3097742532	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2005	1997	2011	0.6152100489	-0.0171280605	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2006	1997	2011	0.8727597356	-0.5445670877	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2007	1997	2011	1.1303094223	-1.4126438198	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2008	1997	2011	1.3878591089	-1.6186746898	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2009	1997	2011	1.6454087956	-2.2972030216	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2010	1997	2011	1.9029584823	-2.6955293703	NA	NA	-0.1596162088	0.1843892577	0.4629084435
V12K	2011	1997	2011	2.160508169	NA	1.0565241668	0.36	-0.1596162088	0.1843892577	0.4629084435
V12K	2012	1997	2011	2.4180578557	NA	1.4661331255	1.11	-0.1596162088	0.1843892577	0.4629084435
V12L	2012	2009	2012	-0.6725383845	NA	-2.0943798694	0.61	NA	NA	NA
V13/99	1990	1990	1999	-1.4451874445	-1.7862464641	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1991	1990	1999	-1.1876377578	2.0596631089	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1992	1990	1999	-0.9300880712	-1.2368308108	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1993	1990	1999	-0.6725383845	-1.5115386374	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1994	1990	1999	-0.4149886978	-0.6983849614	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1995	1990	1999	-0.1574390111	-0.3454633474	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1996	1990	1999	0.1001106756	0.3591140754	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1997	1990	1999	0.3576603622	-0.2671464196	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
V13/99	1998	1990	1999	0.6152100489	-1.0254956503	NA	NA	-0.0922781207	-2.7889948744	-2.0561910423
